t,AR1_a,AR1_b,AR1_c,AR2,ARIMA_110,ARMA_11_a,ARMA_11_b,ARMA_22,MA1_a,MA1_b,MA2,EX1_a,EX1_b,EX1_c,EX1_d
397,1.352887408,0.03852502,-1.045742266,-0.515273201,35.23718184,-0.395091785,4.683202429,-5.364109508,-0.853071172,0.683849924,0.953381748,-0.408860673,1.154176168,1.277102806,-0.543330414
398,-0.162858036,0.2810888,-0.509019795,-0.501707719,34.79668972,-1.311626557,4.906834639,-3.944590175,-1.858658264,0.773399045,0.885144436,0.758457287,-2.1679234,0.904490944,0.304077755
399,0.546161002,-0.452800205,-1.24505934,-0.382897465,35.1849309,-1.138810833,5.081829139,-4.092435744,-1.248312999,-0.42055041,-1.16286471,2.493231976,0.528364181,-0.047137428,0.371893954
400,-0.874232567,-1.048132756,1.881315257,0.396797834,36.54264805,-1.813522063,3.429457657,-5.292044445,-0.150960277,0.373038547,-0.770291459,2.415939466,-0.149597394,-1.139415553,2.011097933
401,-1.156701679,-0.313536902,0.513680744,1.417656478,36.58516754,-1.829929481,2.259913326,-6.265882138,1.849482857,0.050274057,-0.848673852,-0.175440134,1.849091949,-0.480542481,-0.201542738
402,1.04300713,-1.151815815,-0.358927052,-0.779188152,36.10259301,-2.474047517,0.877252149,-7.139831585,2.640514181,-0.325867713,-0.38467309,-0.048759036,-2.544224428,0.114013662,0.064927
403,0.102275394,-1.847444703,-0.769774057,0.120981566,36.33666889,-1.033176619,-0.45626105,-7.744401969,0.586418387,0.003998701,1.526632618,-0.52766082,1.921642854,0.581907113,-0.141967921
404,-1.862860374,-2.194027399,-0.581233498,1.091757578,37.49486864,-1.073811038,-1.625134003,-7.189939537,0.648745714,1.132566778,-0.535233367,0.467255394,-2.181065754,0.278832036,-0.348153685
405,-0.820682839,-3.962036045,0.589823208,0.558052842,37.93862391,0.427644444,-0.692239895,-6.410450793,-0.338303508,1.945833506,-0.039380269,2.934079715,2.685501021,0.012102309,0.918749283
406,-0.072290773,-3.177784136,1.169091372,-0.338844801,36.77488362,1.335479606,0.411040166,-4.137450637,-0.748464933,2.058052537,-1.920071414,1.756718559,-0.229590641,-1.371896175,1.742634233
407,-1.363778106,-2.119327969,-1.812227771,1.564497823,37.78576048,1.686314181,0.277719501,-4.585332931,0.567605649,1.748562895,1.335457782,0.608075299,-0.822373037,-2.583921869,-0.516429144
408,1.728232395,-0.650305419,1.26304959,0.149186848,39.82735616,0.125978975,-0.272486499,-3.644759176,-1.319979962,0.916903454,1.613851016,2.541434736,1.20498106,-1.624879831,1.258145244
409,0.83716938,-0.750212889,-0.36521963,1.475453964,40.34194243,0.859751272,-0.312101951,-4.018978045,-0.165204909,2.077317588,2.271224764,-0.125418073,-0.93013779,1.396495137,0.900366239
410,-0.098911896,0.502474994,2.410334574,0.61548504,40.58562662,1.955313376,-0.111515556,-4.508596816,0.266364502,3.170680462,-0.029434601,-1.817597411,0.428281302,1.143984184,-1.311215476
411,-1.129293913,1.518784206,-1.664380525,0.568519621,38.97236839,2.821653,-0.550571766,-5.81802976,-2.36069657,2.554315791,-1.028489293,-0.505191396,-0.054080449,0.331999927,-0.129681601
412,-1.336409909,3.143933885,2.758037376,1.527953979,38.57413643,3.232653006,-2.859473929,-6.411313141,-2.691063728,0.57747718,-1.275762164,0.219961028,-0.301127843,-0.883743636,-0.331825315
413,0.325276251,1.169873195,-1.433356578,-1.7831251,39.94754405,2.920104403,-4.041495091,-6.109360231,-2.964914047,-1.171848618,0.470555363,0.333024713,0.357533709,-0.109095182,0.655020753
414,-0.257306201,0.130147324,1.521006972,-0.90821648,39.13430798,2.802201598,-5.002003884,-6.083191354,-1.988640831,-0.431078676,1.235391756,-1.19062733,0.256939001,2.251586812,-0.513340605
415,1.587245163,0.006083261,-0.171534447,-2.591595095,37.86679782,0.88839875,-4.804926508,-5.149884002,0.496174729,-0.439466382,0.674010841,1.286013875,0.938396344,1.300088853,-0.527253921
416,-0.630695711,-1.456873098,0.867354442,-1.799101042,36.46511479,0.28642917,-3.389128905,-5.510173671,0.099084475,-0.058150861,-0.695267912,1.059465942,-2.03526592,0.721378077,1.974592689
417,-0.399802323,-2.00339524,0.298428745,-0.771202824,34.94297358,-0.828020354,-2.675128623,-5.604134602,-1.676064303,-0.385518871,-0.15281845,-1.905342564,2.548024527,0.105180709,-1.500657656
418,-1.818483365,-0.736113586,-1.362287078,-0.049413872,31.99640326,-1.420299738,-2.950328535,-5.688875233,-1.315037792,0.59095185,0.800498345,-0.452392621,-2.884509782,-0.571337259,0.029189911
419,-1.061795393,0.078114457,-1.046945495,-1.568285514,30.72942462,-2.044895123,-1.794887429,-4.018147779,-0.260692657,2.742211928,0.401650986,0.323647496,0.888303553,-0.335383021,-0.483494168
420,0.888443697,-0.65590295,1.085352761,1.360288164,28.4374393,-0.414231652,-2.710439461,-3.926738272,0.251499093,2.277668386,0.070477819,0.94271275,-3.376340431,-0.394106593,0.955320684
421,0.10762877,-0.017655615,-2.785812814,0.13174165,27.03725047,0.45133295,-3.07655483,-2.224891962,0.644815498,1.32021535,-1.304041278,-0.159093885,3.536178486,-0.109783648,-0.292803813
422,0.914198117,0.854762813,0.451338398,0.668863553,26.79012189,0.212192821,-2.719234159,-3.317765234,0.113036393,0.482447651,-0.29766693,-0.079873431,-0.45149624,0.630235617,0.215198029
423,1.30368568,0.484424828,-2.424716936,-0.779462585,26.44364933,-0.351877859,-2.577666789,-1.26629108,-0.272447745,2.203247625,1.851017665,-0.318308983,0.3751667,1.829074985,-0.359879352
424,1.008681204,-0.110752146,0.150121775,-0.233322059,27.12777418,-0.217135031,-2.296851998,-2.973134455,1.061902793,1.228915008,2.024893837,-1.067719725,-1.933557355,0.229408332,0.147257953
425,0.016091023,-0.377326509,0.185791142,0.96623201,27.51253402,-0.034965569,-2.993433848,-2.171137495,2.479189968,1.328543907,0.368020636,-2.217143763,2.035778357,0.234682629,-1.25669438
426,0.403969153,1.111653619,0.67459217,-0.738591889,27.09572947,-0.479976475,-1.498214192,-4.619251729,0.436738961,2.401093694,-1.08063769,0.104847097,-2.647802095,-0.726111697,-0.583683307
427,1.179798068,0.364742936,-0.890744615,0.559087469,27.49200616,-2.616384069,-0.360437942,-2.161712122,-0.17107741,1.105566984,-1.517955366,2.719712899,3.208795159,-2.262757285,0.87608122
428,0.191701456,0.328686836,2.048897432,0.51432901,27.29593943,-2.903375918,-0.982197635,-1.826075212,0.411546299,-3.156993886,-0.77647178,0.14380023,-3.706505932,-4.565399025,1.592867058
429,0.304932101,0.000608865,-1.001902293,1.518922804,28.95091058,-3.454309502,0.937641449,0.208804618,1.335809767,-2.281862531,-0.887935231,-2.072522365,2.949479111,-2.598914242,-1.929657886
430,-1.462568536,-1.493343034,0.083438745,0.982651157,29.92563356,-2.561714242,2.87412222,1.724904177,1.986989285,0.259131533,-0.434278186,-0.053172266,-2.062092006,2.061231819,0.418738746
431,-0.461259789,-1.737249568,-0.418838482,0.205994783,31.36328234,-1.141487966,2.972330187,3.302961068,1.820400733,-1.029849862,0.995589145,0.498438722,4.850263645,3.374658649,-0.586883127
432,-0.153305304,-2.696213102,-2.411442363,-0.570478986,32.43103451,-0.698190533,2.483570172,3.928671352,0.560702302,-2.073635693,2.182683243,3.083329852,-3.790966672,0.710618744,1.262524153
433,1.614786197,-1.910370845,1.912664381,-0.755171524,30.06363721,-1.201744278,2.076855923,4.468111373,0.804524134,0.131675668,2.158963788,-0.073012397,3.603745675,-0.487778107,1.448485967
434,0.559856743,0.021265152,-0.756456956,-1.513677934,27.2770869,-0.012803016,1.486677858,4.597015389,1.54493361,-2.252133656,1.865275242,-1.485792322,-2.35431091,-1.862266888,-1.965450638
435,1.270958383,0.551766903,-0.914260314,0.045099591,25.18105446,-1.495294114,0.335537806,5.50952106,-0.702094575,-1.444016326,1.501204506,1.115382315,1.44254393,-0.527824352,1.050105405
436,0.894647327,0.222535471,1.771089047,-0.215623385,24.16023865,-1.401315875,0.738239956,5.745666345,-1.947611705,-0.128899596,0.720910188,-0.638884166,-1.826828512,-0.736160713,-0.239694257
437,1.750943445,0.926166414,-0.791953643,0.990753298,21.20502605,-1.199983866,1.743047343,6.03621439,0.627938608,-0.819966618,-0.209513015,0.014219332,3.615776174,-0.487974172,-0.332752459
438,0.985087042,-0.366138126,-1.294154047,-0.321351103,20.39359512,-0.99982889,2.183380424,5.571836268,0.637832911,-0.33178124,0.200326576,0.088573987,-2.298768223,0.177597467,0.446459057
439,-0.517942419,-0.373362069,-0.260268191,0.104350334,19.30231083,-0.839868632,1.987422868,5.904992217,0.946853846,0.092484315,0.214166901,-0.343550866,1.45495081,3.622174593,-0.488664498
440,-0.72838759,-1.93510882,1.709478873,0.489189329,17.89466298,-1.609252804,2.842885104,6.721327454,1.71149161,0.279695427,-0.170978946,0.856682125,-0.444177372,3.622620104,0.288827536
441,-0.904139549,-0.880801016,-0.664185012,0.35747105,15.49446267,0.126737216,1.826321308,7.025537337,-0.543843087,0.272241142,-0.964731322,1.5036762,2.0635153,2.382505145,0.48465025
442,1.196297906,-2.304997996,0.327165557,0.065702608,12.60044875,0.597839955,2.063900015,8.619346672,-1.395779114,-0.460835371,-0.427276461,-0.716889029,-0.575596572,1.099880724,0.87246456
443,-0.250777846,-1.656488846,-0.275642946,-0.343802396,10.92037224,-0.28133494,4.187682568,8.605021126,-1.728577289,-0.062671428,-0.188179486,-0.839953714,1.237897625,-0.532276647,-1.856522617
444,-1.604262017,-0.023419446,1.338983193,0.339506755,10.42169573,1.655702191,5.292368835,6.77829358,-0.847677032,1.542798423,0.419999263,0.711870532,-0.938118053,-1.755010377,1.562086213
445,-1.208491803,-1.274912508,-0.40649664,1.611294656,8.024606872,2.701977945,3.576430816,4.838815473,-3.387399173,1.499795767,0.562459754,-2.684855947,-0.333204043,0.665441311,-1.305996056
446,-2.587850343,-0.34318192,0.545713969,0.881071027,5.581991575,2.160234067,2.222667536,5.287526196,-1.620271168,1.89735172,2.217828536,-3.259643305,0.257707027,2.136799216,-0.996259192
447,-0.504408209,-0.074762215,-0.056438424,-1.864882235,4.65219412,1.361029558,1.172579453,6.861692203,1.260001901,0.623349268,-0.00549656,-0.389097196,1.82447749,1.420014792,-1.956045453
448,1.415920851,1.634916179,0.630967205,-1.289307239,3.641278562,0.91404815,0.001723954,7.377340087,1.047477933,0.418147601,0.483613219,4.751577919,-2.572910926,1.071398461,2.167954935
449,1.750900198,1.582563987,-0.666558068,-1.241972588,5.200097729,0.350420611,-0.868077698,6.524153159,0.429476089,0.853204032,-0.186477059,1.381459017,3.196600665,2.069564466,1.959893479
450,2.576693446,2.002152252,-0.148958279,-0.065342154,7.381135902,-0.592349759,-3.54556309,7.261368924,1.256958353,-0.441232566,1.029923841,-3.143814019,-3.172173174,2.609080904,-1.174753566
451,0.574901502,0.662431306,0.317390228,0.532997437,9.28525684,0.249319104,-5.048503354,6.823995445,1.337473799,-1.262826195,-0.776448639,-0.826747336,0.344201924,2.351719038,-1.640408849
452,0.899193282,-0.876760084,0.851442256,0.278646889,10.43261385,1.113641424,-5.469813506,8.22088608,-0.82990014,1.38015713,0.971376495,0.417357926,-1.491047912,1.099378633,1.305644471
453,-0.92333012,-0.56897665,0.498755582,1.222558907,11.40038884,1.358520119,-4.988805852,8.296508445,-0.863571126,0.294917165,1.340655362,-0.037706827,1.147511968,-1.160179371,-1.263645646
454,-0.766032146,-1.001738848,0.236784062,0.881663801,11.27514771,0.96706719,-4.789885694,8.800274209,0.83810082,0.454360867,1.13085449,0.385247803,0.68080305,-1.718724894,1.600143187
455,-0.42496591,-1.520492324,1.116141443,0.383550171,11.82802018,1.847177805,-4.536972472,8.119385826,-0.725511378,0.304255265,-0.024191583,-1.625255708,0.382899759,0.892007903,-1.684746546
456,-1.12720146,1.272936184,-0.417911264,-0.342402915,13.63995763,0.399937069,-2.088737769,6.747954422,-1.228360924,-1.258785592,1.012626799,1.014171449,0.522964745,0.638041417,0.554009268
457,-0.032242846,1.404037121,-0.027976525,-1.464633929,15.81055,1.114670552,-1.757931203,7.643340844,-0.853325285,-2.193666852,0.32868456,3.448647472,0.60623208,1.33030939,0.3053541
458,-0.120076812,1.272569558,-0.754365943,0.413867761,16.29966117,2.894490554,-3.911434597,6.435137829,-2.18235437,-2.126840385,-0.047796759,2.459321856,-0.961223732,0.396396039,3.051844399
459,-0.346949279,0.989739522,0.743137827,0.625340367,14.97425103,3.389216635,-4.223390347,7.10484445,0.859848649,-2.673811189,-1.747110043,-1.406009892,2.407847379,-2.462295271,-1.511050776
460,0.170990843,1.62913145,-1.017684697,-0.937040757,14.06934924,1.190411507,-4.278357032,5.54869357,1.844306287,-2.054055193,-1.348564111,0.928347184,-2.558328861,-3.876179662,0.526350216
461,0.323077753,0.680180189,0.296203465,0.308955152,13.96729754,0.337220593,-5.037608459,4.497721889,0.647975535,0.442981967,-0.909959055,-0.38337859,0.667044513,-2.690358389,0.243199461
462,0.305699483,0.329822643,-1.445853811,-1.337542541,15.2570605,-0.458542361,-3.827860892,2.06505261,0.536673646,0.003072275,0.398106703,-1.36387601,-0.791091358,0.846544067,-0.705247613
463,-0.952402403,-0.541150432,0.814826637,-2.567272731,14.71230879,-1.051630011,-2.296100093,3.325878746,-1.480932014,1.388184592,2.565302675,1.898257741,2.312845798,3.119265461,-0.452340969
464,-0.276606525,0.340221905,0.045824816,-0.520261057,14.74984235,-1.425051455,-0.429820087,3.801739747,-1.191957472,0.869385111,3.156032836,2.747891164,-4.396134676,3.52527798,2.490710049
465,-1.322842379,-0.029219353,-0.394469556,-0.500780381,15.00586233,-3.585008822,-0.521019125,5.334412329,1.406129545,-1.041597723,3.739476818,-1.287742148,3.528986525,2.990249125,-0.483303966
466,-0.097648299,-0.774952353,0.810508892,-1.640625014,16.35342957,-3.877624076,-0.783132411,5.78004411,2.453557109,-0.847389179,1.264882681,0.032466523,-0.862264109,0.751372067,-0.680990126
467,-2.25212825,-0.146852334,-0.791341183,-2.88316714,17.13405995,-3.654978562,-0.377598411,7.534502992,0.583238318,-0.759774298,-0.267940166,2.529800834,0.303905806,0.895115897,0.91181516
468,1.836118952,0.224565238,0.233197244,-2.167841515,17.24513932,-2.591564715,-1.576344299,7.625473865,1.102162045,-0.797342287,-2.66723699,1.981093092,0.667632903,-0.112621094,1.348281764
469,0.999357125,2.064323385,0.454192009,-3.10830448,16.16497281,-2.38125306,-3.075990513,8.334840194,2.711787416,-0.206362282,-0.649606265,0.544361924,-1.982237117,-1.939797619,0.221128966
470,-1.119298559,2.449762057,-1.195464156,-2.214189497,14.99945242,-1.954816297,-3.312458636,7.122190762,2.013877553,0.118230893,0.095004759,-0.014001686,0.464175097,-2.14094282,0.239812533
471,-0.452761323,1.241625498,0.741159122,-3.820266039,13.93801641,0.383663595,-2.645378315,8.876425531,2.317310117,0.807737293,3.270428692,-1.539487483,-1.344957984,0.508928701,-0.336510137
472,-2.622403678,1.585592694,-0.53017806,0.574548177,15.65170913,-0.175910088,-2.476504004,10.00015149,2.347487531,0.994701505,3.134236059,-0.909223025,1.008779465,-0.966457927,-1.109798508
473,-0.750080571,0.933244256,1.80637082,-1.436912376,19.12645614,-2.36983041,-1.685129698,11.10606982,1.339131105,1.100445441,2.810657555,2.717125177,-2.946865485,-1.208843493,0.532993036
474,-2.565471369,0.034742648,-1.017495523,-1.080079576,21.04460106,-2.183686683,-1.635977842,11.31600013,-1.523211087,0.598160253,0.798222701,0.516853529,1.094013144,1.235310581,2.035071216
475,-1.446864592,0.398988088,0.836430153,-1.310791307,21.15182058,-2.223726193,-2.396589865,10.02869203,-0.867638546,-0.727562301,0.113354967,-1.052002814,-0.791902546,1.453826847,-2.128650489
476,-0.700771625,-0.178510531,-0.923976109,-0.369840443,19.24321736,-2.759520998,-2.109405748,10.83603495,0.626979624,-0.034769094,0.46119691,1.008255415,0.821847167,1.746929104,1.694936391
477,-0.659512818,-1.214462076,0.284141988,0.164845241,18.61272705,-1.263248443,-0.291106205,8.785878102,-0.776434485,0.682251508,1.536093216,-3.41394476,-0.46766354,-0.428115114,-1.184028604
478,-1.103289988,-0.217234055,-0.637018583,0.566248837,17.14385929,-0.165372417,-0.12929308,7.303091201,-0.820186757,-0.156029175,1.13590962,-2.576984373,0.591746184,-2.423194262,-1.886090294
479,0.240589237,1.314003004,-0.300672495,1.310941901,18.54719796,1.276127194,0.572097276,6.817674031,-1.116363182,-0.630256707,-1.420394569,0.385987974,-1.122211089,-3.182754611,-0.118918065
480,0.917633676,0.142122506,1.453792302,0.904013723,18.50358358,0.329297804,0.162488754,9.439180433,0.419629307,0.862334781,0.89149272,2.340590813,1.152543254,-2.038344402,0.562516825
481,-1.253310825,0.732303812,-0.441781807,2.29583512,18.58852139,0.048145002,0.799134774,11.85108251,0.801444817,1.997592692,1.979001259,2.23560117,-1.390864618,-2.58680901,1.621475805
482,-0.592117492,1.357997815,2.446159577,1.291056268,22.44976076,0.19923954,0.166007246,13.52862625,-1.471428212,0.918693573,4.119362181,0.548078232,-0.079818359,-2.831116053,0.128135887
483,-1.391246565,0.397770905,-0.370107924,2.251815137,23.65759438,-1.149514865,-0.777111818,12.94864458,-0.925607265,-0.323621292,1.07225366,1.09440451,0.185082923,-1.454403579,0.365513453
484,-1.289715197,-0.799333003,-0.677512812,0.585088176,24.68986117,-2.253415766,-2.078841903,13.4818006,-1.17816248,1.416999071,-0.012923119,-0.187297081,-1.183998996,0.149479577,0.6099616
485,0.350352744,0.458351592,-0.736462554,1.481314297,24.20232678,-2.016578429,-0.576132693,13.3994598,-2.365616039,-0.252282903,-1.391853794,0.602131458,0.755310902,1.06649556,-0.988540006
486,-1.495305549,0.652102498,1.208715591,2.474476402,24.25745979,-1.166021298,1.35777231,13.42461261,-2.871473311,-1.658144436,0.644844786,0.98383612,-1.574795058,1.209371124,1.876987427
487,0.02944613,0.139324586,-1.795821813,2.656974754,23.41727506,-1.088267866,1.737374729,12.48622374,-2.122427526,0.302887949,1.002658564,-2.934135114,1.317607984,0.027309202,-1.451485155
488,-0.623354921,1.879785937,0.238509028,1.873449836,22.99046735,-0.264929329,3.519268103,12.79071857,-1.015790596,-0.415286912,-0.671903067,-0.956637996,-3.164779062,-0.322601977,-1.063593097
489,-0.167631853,1.245316574,-0.085806678,-0.507001838,22.43751408,-0.570416901,4.723865198,11.16927042,0.648730638,0.338393417,-2.285501544,2.356964002,3.509999523,-0.805086592,0.43235354
490,1.320766837,1.699104918,-0.043008787,-0.051646909,20.92249988,-1.285973261,4.211830735,11.57497006,0.224546094,-0.404861009,-2.270230947,-1.03710819,-2.436977882,-1.836295658,1.808700585
491,0.655184736,0.595740301,-0.248128393,-0.149275589,20.02478404,-0.847015424,4.17185497,10.47745291,0.681939322,-0.025653749,-0.159830021,-3.099790181,2.670493236,-1.312524127,-3.385844393
492,-0.517463685,-2.318639349,1.134676007,0.45069531,20.47775558,0.844944238,4.055233574,11.35632471,-0.405347379,0.141396858,0.028904336,3.599937283,-0.256799709,-1.430308955,1.285007803
493,0.697534541,-0.577814029,0.279955101,0.560753774,22.34350595,0.361560179,4.166365581,11.88794746,-1.992337166,0.782582956,-1.098486531,1.175104186,-0.190876345,-0.965935187,1.954885719
494,-0.370599771,-0.836999502,2.943230036,-0.282054159,22.09024491,1.046048244,4.31343756,11.49401871,-1.815099655,1.864268762,-2.763854251,-0.652958908,0.263024024,-1.221327046,-1.366368037
